nvidia|nvidia-build|117|mistralai/mistral-7b-instruct-v0.3|mistral-7b-instruct-v0.3|mistral|157|per_token|||||USD||
nvidia|nvidia-build|118|mistralai/mistral-large|mistral-large|mistral|158|per_token|||||USD||
nvidia|nvidia-build|119|mistralai/mistral-large-2-instruct|mistral-large-2-instruct|mistral|159|per_token|||||USD||
nvidia|nvidia-build|187|mistralai/mistral-large-3-675b-instruct-2512|mistral-large-3-675b-instruct-2512|mistral|160|per_token|||||USD||
nvidia|nvidia-build|120|mistralai/mistral-medium-3.5-128b|mistral-medium-3.5-128b|mistral|161|per_token|||||USD||
nvidia|nvidia-build|121|mistralai/mistral-nemotron|mistral-nemotron|mistral|162|per_token|||||USD||
nvidia|nvidia-build|122|mistralai/mistral-small-4-119b-2603|mistral-small-4-119b-2603|mistral|163|per_token|||||USD||
nvidia|nvidia-build|123|mistralai/mixtral-8x22b-v0.1|mixtral-8x22b-v0.1|mistral|164|per_token|||||USD||
nvidia|nvidia-build|2|mistralai/mixtral-8x7b-instruct-v0.1|mixtral-8x7b-instruct-v0.1|mistral|165|per_token|||||USD|manual|
nvidia|nvidia-build|124|moonshotai/kimi-k2.6|kimi-k2.6|moonshot|166|per_token|||||USD||
nvidia|nvidia-build|125|nv-mistralai/mistral-nemo-12b-instruct|mistral-nemo-12b-instruct|mistral|167|per_token|||||USD||
nvidia|nvidia-build|126|nvidia/ai-synthetic-video-detector|ai-synthetic-video-detector|ai|168|per_token|||||USD||
nvidia|nvidia-build|127|nvidia/cosmos-reason2-8b|cosmos-reason2-8b|cosmos|169|per_token|||||USD||
nvidia|nvidia-build|128|nvidia/embed-qa-4|embed-qa-4|embed|170|per_token|||||USD||
nvidia|nvidia-build|129|nvidia/gliner-pii|gliner-pii|gliner|171|per_token|||||USD||
nvidia|nvidia-build|130|nvidia/ising-calibration-1-35b-a3b|ising-calibration-1-35b-a3b|ising|172|per_token|||||USD||
nvidia|nvidia-build|131|nvidia/llama-3.1-nemoguard-8b-content-safety|llama-3.1-nemoguard-8b-content-safety|meta-llama|173|per_token|||||USD||
nvidia|nvidia-build|132|nvidia/llama-3.1-nemoguard-8b-topic-control|llama-3.1-nemoguard-8b-topic-control|meta-llama|174|per_token|||||USD||
nvidia|nvidia-build|133|nvidia/llama-3.1-nemotron-51b-instruct|llama-3.1-nemotron-51b-instruct|meta-llama|175|per_token|||||USD||
nvidia|nvidia-build|134|nvidia/llama-3.1-nemotron-70b-instruct|llama-3.1-nemotron-70b-instruct|meta-llama|176|per_token|||||USD||
nvidia|nvidia-build|135|nvidia/llama-3.1-nemotron-nano-8b-v1|llama-3.1-nemotron-nano-8b-v1|meta-llama|177|per_token|||||USD||
nvidia|nvidia-build|136|nvidia/llama-3.1-nemotron-nano-vl-8b-v1|llama-3.1-nemotron-nano-vl-8b-v1|meta-llama|178|per_token|||||USD||
nvidia|nvidia-build|137|nvidia/llama-3.1-nemotron-safety-guard-8b-v3|llama-3.1-nemotron-safety-guard-8b-v3|meta-llama|179|per_token|||||USD||
nvidia|nvidia-build|138|nvidia/llama-3.1-nemotron-ultra-253b-v1|llama-3.1-nemotron-ultra-253b-v1|meta-llama|180|per_token|||||USD||
nvidia|nvidia-build|139|nvidia/llama-3.2-nemoretriever-1b-vlm-embed-v1|llama-3.2-nemoretriever-1b-vlm-embed-v1|meta-llama|181|per_token|||||USD||
nvidia|nvidia-build|140|nvidia/llama-3.2-nv-embedqa-1b-v1|llama-3.2-nv-embedqa-1b-v1|meta-llama|182|per_token|||||USD||
nvidia|nvidia-build|141|nvidia/llama-3.3-nemotron-super-49b-v1|llama-3.3-nemotron-super-49b-v1|meta-llama|183|per_token|||||USD||
nvidia|nvidia-build|142|nvidia/llama-3.3-nemotron-super-49b-v1.5|llama-3.3-nemotron-super-49b-v1.5|meta-llama|184|per_token|||||USD||
nvidia|nvidia-build|143|nvidia/llama-nemotron-embed-1b-v2|llama-nemotron-embed-1b-v2|meta-llama|185|per_token|||||USD||
nvidia|nvidia-build|144|nvidia/llama-nemotron-embed-vl-1b-v2|llama-nemotron-embed-vl-1b-v2|meta-llama|186|per_token|||||USD||
nvidia|nvidia-build|145|nvidia/llama3-chatqa-1.5-70b|llama3-chatqa-1.5-70b|meta-llama|187|per_token|||||USD||
nvidia|nvidia-build|188|nvidia/mistral-nemo-minitron-8b-8k-instruct|mistral-nemo-minitron-8b-8k-instruct|mistral|188|per_token|||||USD||
nvidia|nvidia-build|177|nvidia/nemoretriever-parse|nemoretriever-parse|nemoretriever|189|per_token|||||USD||
nvidia|nvidia-build|189|nvidia/nemotron-3-content-safety|nemotron-3-content-safety|nemotron|190|per_token|||||USD||
nvidia|nvidia-build|178|nvidia/nemotron-3-nano-30b-a3b|nemotron-3-nano-30b-a3b|nemotron|191|per_token|||||USD||
nvidia|nvidia-build|179|nvidia/nemotron-3-nano-omni-30b-a3b-reasoning|nemotron-3-nano-omni-30b-a3b-reasoning|nemotron|192|per_token|||||USD||
nvidia|nvidia-build|180|nvidia/nemotron-3-super-120b-a12b|nemotron-3-super-120b-a12b|nemotron|193|per_token|||||USD||
nvidia|nvidia-build|181|nvidia/nemotron-3-ultra-550b-a55b|nemotron-3-ultra-550b-a55b|nemotron|194|per_token|||||USD||
nvidia|nvidia-build|147|nvidia/nemotron-3.5-content-safety|nemotron-3.5-content-safety|nemotron|195|per_token|||||USD||
nvidia|nvidia-build|3|nvidia/nemotron-4-340b-instruct|nemotron-4-340b-instruct|nemotron|196|per_token|||||USD|manual|
nvidia|nvidia-build|148|nvidia/nemotron-4-340b-reward|nemotron-4-340b-reward|nemotron|197|per_token|||||USD||
nvidia|nvidia-build|149|nvidia/nemotron-content-safety-reasoning-4b|nemotron-content-safety-reasoning-4b|nemotron|198|per_token|||||USD||
nvidia|nvidia-build|150|nvidia/nemotron-mini-4b-instruct|nemotron-mini-4b-instruct|nemotron|199|per_token|||||USD||
nvidia|nvidia-build|151|nvidia/nemotron-nano-12b-v2-vl|nemotron-nano-12b-v2-vl|nemotron|200|per_token|||||USD||
nvidia|nvidia-build|182|nvidia/nemotron-nano-3-30b-a3b|nemotron-nano-3-30b-a3b|nemotron|201|per_token|||||USD||
nvidia|nvidia-build|183|nvidia/nemotron-parse|nemotron-parse|nemotron|202|per_token|||||USD||
nvidia|nvidia-build|184|nvidia/neva-22b|neva-22b|neva|203|per_token|||||USD||
nvidia|nvidia-build|185|nvidia/nv-embed-v1|nv-embed-v1|nv|204|per_token|||||USD||
nvidia|nvidia-build|152|nvidia/nv-embedcode-7b-v1|nv-embedcode-7b-v1|nv|205|per_token|||||USD||
nvidia|nvidia-build|153|nvidia/nv-embedqa-e5-v5|nv-embedqa-e5-v5|nv|206|per_token|||||USD||
nvidia|nvidia-build|154|nvidia/nv-embedqa-mistral-7b-v2|nv-embedqa-mistral-7b-v2|mistral|207|per_token|||||USD||
nvidia|nvidia-build|155|nvidia/nvclip|nvclip|nvclip|208|per_token|||||USD||
nvidia|nvidia-build|156|nvidia/nvidia-nemotron-nano-9b-v2|nvidia-nemotron-nano-9b-v2|nvidia|209|per_token|||||USD||
nvidia|nvidia-build|157|nvidia/riva-translate-4b-instruct|riva-translate-4b-instruct|riva|210|per_token|||||USD||
nvidia|nvidia-build|158|nvidia/riva-translate-4b-instruct-v1.1|riva-translate-4b-instruct-v1.1|riva|211|per_token|||||USD||
nvidia|nvidia-build|159|nvidia/vila|vila|vila|212|per_token|||||USD||
nvidia|nvidia-build|160|openai/gpt-oss-120b|gpt-oss-120b|gpt|213|per_token|||||USD||
nvidia|nvidia-build|161|openai/gpt-oss-20b|gpt-oss-20b|gpt|214|per_token|||||USD||
nvidia|nvidia-build|162|qwen/qwen3-next-80b-a3b-instruct|qwen3-next-80b-a3b-instruct|qwen|215|per_token|||||USD||
nvidia|nvidia-build|163|qwen/qwen3.5-122b-a10b|qwen3.5-122b-a10b|qwen|216|per_token|||||USD||
nvidia|nvidia-build|164|qwen/qwen3.5-397b-a17b|qwen3.5-397b-a17b|qwen|217|per_token|||||USD||
nvidia|nvidia-build|165|sarvamai/sarvam-m|sarvam-m|sarvam|218|per_token|||||USD||
nvidia|nvidia-build|166|snowflake/arctic-embed-l|arctic-embed-l|arctic|219|per_token|||||USD||
nvidia|nvidia-build|167|stepfun-ai/step-3.5-flash|step-3.5-flash|step|220|per_token|||||USD||
nvidia|nvidia-build|168|stepfun-ai/step-3.7-flash|step-3.7-flash|step|221|per_token|||||USD||
nvidia|nvidia-build|169|stockmark/stockmark-2-100b-instruct|stockmark-2-100b-instruct|stockmark|222|per_token|||||USD||
nvidia|nvidia-build|170|upstage/solar-10.7b-instruct|solar-10.7b-instruct|solar|223|per_token|||||USD||
nvidia|nvidia-build|171|writer/palmyra-creative-122b|palmyra-creative-122b|palmyra|224|per_token|||||USD||
nvidia|nvidia-build|172|writer/palmyra-fin-70b-32k|palmyra-fin-70b-32k|palmyra|225|per_token|||||USD||
nvidia|nvidia-build|173|writer/palmyra-med-70b|palmyra-med-70b|palmyra|226|per_token|||||USD||
nvidia|nvidia-build|174|writer/palmyra-med-70b-32k|palmyra-med-70b-32k|palmyra|227|per_token|||||USD||
nvidia|nvidia-build|175|z-ai/glm-5.1|glm-5.1|zhipu-glm|49|per_token|||||USD||
nvidia|nvidia-build|176|zyphra/zamba2-7b-instruct|zamba2-7b-instruct|zamba2|229|per_token|||||USD||
scnet|scnet-acrbo3aajx|69|MiniMax-M2.5|(unmapped)|(none)||per_token|||||USD|manual|
scnet|scnet-acrbo3aajx|70|Qwen3-235B-A22B|(unmapped)|(none)||per_token|||||USD|manual|
vapeur|vapeur-main|65|claude-3-5-sonnet-20241022|(unmapped)|(none)||per_token|||||USD|manual|
vapeur|vapeur-main|66|gpt-4-turbo|(unmapped)|(none)||per_token|||||USD|manual|
vapeur|vapeur-main|67|gpt-4o|(unmapped)|(none)||per_token|||||USD|manual|
vapeur|vapeur-main|68|gpt-4o-mini|(unmapped)|(none)||per_token|||||USD|manual|
volcano-normal|hzx-normal|59|doubao-1-5-lite-32k-250115|(unmapped)|(none)||per_token|||||USD|manual|
volcano-normal|hzx-normal|60|doubao-1-5-pro-32k-250115|(unmapped)|(none)||per_token|||||USD|manual|
volcano-normal|hzx-normal|61|doubao-embedding-vision|(unmapped)|(none)||per_token|||||USD|manual|
volcano-normal|hzx-normal|62|doubao-pro-128k|(unmapped)|(none)||per_token|||||USD|manual|
volcano-normal|hzx-normal|63|doubao-pro-32k|(unmapped)|(none)||per_token|||||USD|manual|
volcano-normal|hzx-normal|64|ep-20241227|(unmapped)|(none)||per_token|||||USD|manual|
volcano-tokenplan|demo-tokenplan|42|doubao-embedding-vision|(unmapped)|(none)||per_token|||||USD|manual|
volcano-tokenplan|demo-tokenplan|43|doubao-lite-128k|(unmapped)|(none)||per_token|||||USD|manual|
volcano-tokenplan|demo-tokenplan|57|doubao-lite-32k|(unmapped)|(none)||per_token|||||USD|manual|
volcano-tokenplan|demo-tokenplan|58|doubao-pro-128k|(unmapped)|(none)||per_token|||||USD|manual|
volcano-tokenplan|demo-tokenplan|44|doubao-pro-32k|(unmapped)|(none)||per_token|||||USD|manual|
xiaomi|xiaomi-token-plan|22|mimo-v2-omni|mimo-v2-omni|mimo|998|per_token|||||USD||
xiaomi|xiaomi-token-plan|33|mimo-v2-pro|mimo-v2-pro|mimo|999|per_token|||||USD||
xiaomi|xiaomi-token-plan|34|mimo-v2-tts|mimo-v2-tts|mimo|1000|per_token|||||USD||
xiaomi|xiaomi-token-plan|36|mimo-v2.5|mimo-v2.5|mimo|1001|per_token|||||USD||
xiaomi|xiaomi-token-plan|37|mimo-v2.5-asr|mimo-v2.5-asr|mimo|1002|per_token|||||USD||
xiaomi|xiaomi-token-plan|41|mimo-v2.5-pro|mimo-v2.5-pro|mimo|100|per_token|||||USD|manual|
xiaomi|xiaomi-token-plan|45|mimo-v2.5-tts|mimo-v2.5-tts|mimo|1004|per_token|||||USD||
xiaomi|xiaomi-token-plan|46|mimo-v2.5-tts-voiceclone|mimo-v2.5-tts-voiceclone|mimo|1005|per_token|||||USD||
xiaomi|xiaomi-token-plan|47|mimo-v2.5-tts-voicedesign|mimo-v2.5-tts-voicedesign|mimo|1006|per_token|||||USD||
zhipu|roocode|28|glm-4-air|(unmapped)|(none)||per_token|||||USD|manual|
zhipu|roocode|29|glm-4-flash|(unmapped)|(none)||per_token|||||USD|manual|
zhipu|roocode|30|glm-4-plus|(unmapped)|(none)||per_token|||||USD|manual|
zhipu|roocode|21|glm-4.5|glm-4.5|zhipu-glm|53|per_token|||||USD||
zhipu|roocode|53|glm-4.5-air|glm-4.5-air|zhipu-glm|55|per_token|||||USD||
zhipu|roocode|54|glm-4.6|glm-4.6|zhipu-glm|1150|per_token|||||USD|manual|
zhipu|roocode|71|glm-4.7|glm-4.7|zhipu-glm|51|per_token|||||USD||
zhipu|roocode|72|glm-5|glm-5|zhipu-glm|50|per_token|||||USD||
zhipu|roocode|73|glm-5-turbo|glm-5-turbo|zhipu-glm|1153|per_token|||||USD||
zhipu|roocode|55|glm-5.1|glm-5.1|zhipu-glm|49|per_token|||||USD|manual|
